Tipo_Codigo,SPN,FMI,Descripcion,Grupo,Criticidad,Origen_Criticidad,Motor_Aplica
SPN,934,3,El solenoide de la Válvula moduladora de retención del sistema de frenos (Eje 2 izquierdo) - Voltaje Arriba de lo Normal o en Corto con Fuente Alta,Frenos,ALTA,Manual,Generico
SPN,934,4,El solenoide de la Válvula moduladora de retención del sistema de frenos (Eje 2 izquierdo) - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Frenos,ALTA,Manual,Generico
SPN,935,5,El solenoide de la Válvula moduladora de retención del sistema de frenos (Eje 2 derecho) - Corriente por debajo de lo normal o circuito abierto,Frenos,ALTA,Manual,Generico
SPN,935,4,El solenoide de la Válvula moduladora de retención del sistema de frenos (Eje 2 derecho) - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Frenos,ALTA,Manual,Generico
SPN,630,13,Calibration Memory : Out Of Calibration,Desconocido,ALTA,Manual,Generico
SID,21,7,Posición del árbol de levas - Pérdida de sincronización continua,Motor,ALTA,Manual,Generico
SPN,723,8,Velocidad del Motor y Sensor de Posición del Árbol de Levas - Frecuencia anormal,Motor,ALTA,Manual,Generico
SPN,520273,9,La TECU pierde comunicación con el ECA durante dos segundos o más.,Transmisión,ALTA,Manual,Generico
SPN,878,5,Relé de la luz del remolque - Corriente debajo de lo normal o circuito abierto,Eléctrico,ALTA,Manual,Generico
SPN,629,8,Controlador del sistema de frenos - Frecuencia o período anormales,Frenos,ALTA,Manual,Generico
SPN,629,9,Controller #1 : Abnormal Update Rate,Desconocido,ALTA,Manual,Generico
SPN,629,12,"Error Interno En El ECM Relacionado Con Fallas Del Hardware De La Memoria, O De Circuitos Internos De Suministro De Voltaje Del ECM",Motor,ALTA,Manual,Generico
SPN,629,13,Configuración incorrecta de la TECU - La TECU no puede determinar la configuración correcta de la transmisión.,Transmisión,ALTA,Manual,Generico
SPN,629,11,Controlador del sistema de Frenos - Causa raíz desconocida,Frenos,ALTA,Manual,Generico
SPN,629,14,Falla interna del módulo de control del motor (ECM) - Instrucciones especiales,Motor,ALTA,Manual,Generico
SID,1,7,Prueba de contribución de cilindro 1 fallida,Motor,ALTA,Manual,Generico
PID,1,4,Corriente debajo de lo normal en el inyector del cilindro 1,Motor,ALTA,Manual,Generico
SID,2,7,Prueba de contribución de cilindro 2 fallida,Motor,ALTA,Manual,Generico
SID,3,7,Prueba de contribución de cilindro 3 fallida,Motor,ALTA,Manual,Generico
SID,4,7,Prueba de contribución de cilindro 4 fallida,Motor,ALTA,Manual,Generico
SID,5,7,Prueba de contribución de cilindro 5 fallida,Motor,ALTA,Manual,Generico
SID,6,7,Prueba de contribución de cilindro 6 fallida,Motor,ALTA,Manual,Generico
SID,8,7,Prueba de contribución de cilindro 8 fallida,Motor,ALTA,Manual,Generico
SPN,520271,4,Actuador del embrague electrónico (ECA): Voltaje por debajo de lo normal o circuito abierto,Transmisión,ALTA,Manual,Generico
SPN,520274,4,Voltaje de ignición del ECA - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Transmisión,ALTA,Manual,Generico
SPN,2630,3,Temperatura de salida del enfriador de aire de carga del motor - Voltaje por encima de lo normal o en cortocircuito a una fuente alta,Motor,ALTA,Manual,Generico
SPN,111,18,Nivel del Refrigerante del motor - Datos validos pero por debajo del Rango Normal De Operación,Motor,ALTA,Manual,Generico
SPN,111,19,Sensor de nivel de refrigerante - Datos de red recibidos por error,Motor,ALTA,Manual,Generico
SPN,110,15,Temperatura Del Refrigerante - Datos validos pero por encima del Rango Normal De Operación - Nivel menos severo,Motor,ALTA,Manual,Generico
SPN,110,16,Temperatura Del Refrigerante - Datos validos pero por encima del Rango Normal De Operación - Nivel moderadamente severo,Motor,ALTA,Manual,Generico
SPN,110,11,Circuito del Sensor de Temperatura 1 del Refrigerante del Motor - Causa raíz desconocida,Motor,ALTA,Manual,Generico
PID,110,7,La Temperatura del refrigernate Del Motor Está por encima del nivel critico,Motor,ALTA,Manual,Generico
SPN,27,7,Circuito de Posición de la Válvula EGR - El sistema mecánico no responde o está desajustado,Motor,ALTA,Manual,Generico
SPN,651,7,Circuito Accionador del Solenoide del Inyector del Cilindro 1 - El sistema mecánico no responde o está desajustado,Motor,ALTA,Manual,Generico
SPN,654,3,Controlador del solenoide del inyector del cilindro 4 - Voltaje por encima de lo normal o en cortocircuito a fuente alta,Motor,ALTA,Manual,Generico
SPN,656,3,Circuito Accionador del Solenoide del Inyector del Cilindro 6 - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Motor,ALTA,Manual,Generico
SPN,2797,11,Engine Fuel 1 Injector Group 1 : Root Cause Not Known,Desconocido,ALTA,Manual,Generico
SPN,2798,11,Engine Fuel 1 Injector Group 2 : Root Cause Not Known,Desconocido,ALTA,Manual,Generico
SPN,157,16,Circuito del Sensor de Presión del Riel 1 de Dosificación del Inyector - Datos válidos pero superiores al rango de funcionamiento normal: nivel moderadamente grave,Motor,ALTA,Manual,Generico
SPN,157,0,Circuito del Sensor de Presión del Riel 1 de Dosificación del Inyector - Datos validos pero por encima del Rango Normal De Operación - Nivel más severo,Motor,ALTA,Manual,Generico
SPN,1244,5,Circuito de la Válvula Electrónica 2 de Control de Inyección de Combustible - Corriente debajo de lo normal o circuito abierto,Motor,ALTA,Manual,Generico
SPN,3055,0,Engine Fuel System Monitor : Data Valid But Above Normal Operational Range – Most Severe Level,Desconocido,ALTA,Manual,Generico
SPN,3563,4,Circuito del sensor de presión absoluta del múltiple de admisión (MAP) del motor -Voltaje por debajo de lo normal o en cortocircuito a una fuente baja,Motor,ALTA,Manual,Generico
PID,100,2,Presión De Aceite Del Motor - Datos erraticos o intermitentes,Motor,ALTA,Manual,Generico
PID,100,11,Falla en el circuito del medidor de presión de aceite - Causa raíz desconocida,Motor,ALTA,Manual,Generico
SPN,100,17,Presión De Aceite Del Motor - Datos validos pero por debajo del Rango Normal De Operación - Nivel menos severo,Motor,ALTA,Manual,Generico
SPN,100,18,Presión De Aceite Del Motor - Datos validos pero por debajo del Rango Normal De Operación,Motor,ALTA,Manual,Generico
SPN,100,3,Presión De Aceite Del Motor - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Motor,ALTA,Manual,Generico
PID,100,7,La Presión De La Galería De Aceite Del Motor Está Debajo del nivel critico,Motor,ALTA,Manual,Generico
SPN,898,7,Velocidad solicitada por el motor / Límite de velocidad - El sistema mecánico no responde o está desajustado.,Motor,ALTA,Manual,Generico
SPN,190,15,Velocidad / posición del cigüeñal del motor - Datos válidos pero superiores al rango de funcionamiento normal - Nivel menos grave,Motor,ALTA,Manual,Generico
SPN,641,7,Actuador del turbocompresor de geometría variable del motor - El sistema mecánico no responde o está desajustado,Motor,ALTA,Manual,Generico
SPN,641,11,Actuador del turbocompresor de geometría variable del motor - Causa raíz desconocida,Motor,ALTA,Manual,Generico
SPN,2622,5,Sistema de ayuda al arranque en pendiente (Hillholder system) - Corriente debajo de lo normal o circuito abierto,Frenos,ALTA,Manual,Generico
SPN,2641,5,Bocina electrica - Corriente debajo de lo normal o circuito abierto,Eléctrico,ALTA,Manual,Generico
SPN,639,12,Red del protocolo SAE J1939 - Dispositivo inteligente o componente defectuoso,Motor,ALTA,Manual,Generico
SPN,639,5,Red del protocolo SAE J1939 - Corriente debajo de lo normal o circuito abierto,Motor,ALTA,Manual,Generico
SPN,639,2,"Red del protocolo SAE J1939 - Datos erráticos, intermitentes o incorrectos",Motor,ALTA,Manual,Generico
SPN,2372,5,Luz stop izquierda - Corriente debajo de lo normal o circuito abierto,Eléctrico,ALTA,Manual,Generico
SPN,879,6,Circuito de la lámpara direccional izquierda - Corriente por encima de lo normal,Eléctrico,ALTA,Manual,Generico
SID,151,5,Corriente debajo de lo normal o circuito abierto en el banco 1,Motor,ALTA,Manual,Generico
SID,152,5,Corriente debajo de lo normal o circuito abierto en el banco 2,Motor,ALTA,Manual,Generico
SPN,98,18,Circuito del Sensor de Nivel de Aceite del Motor - Datos validos pero por debajo del Rango Normal De Operación,Motor,ALTA,Manual,Generico
SPN,522,7,Desacoplamiento del embrague - Sistema mecánico que no responde,Transmisión,ALTA,Manual,Generico
SPN,627,3,Fuente de alimentación perdida con la ignición encendida - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Eléctrico,ALTA,Manual,Generico
SPN,627,4,Fuente de alimentación perdida con la ignición encendida - Voltaje por debajo de lo normal detectado en la fuente de alimentacion,Eléctrico,ALTA,Manual,Generico
SPN,2390,5,Actuador de interruptor o microinterruptor para las luces antiniebla traseras - Corriente debajo de lo normal o circuito abierto,Eléctrico,ALTA,Manual,Generico
SPN,802,12,(Relay Diagonal 1) Controlador del sistema de frenos - Dispositivo inteligente o componente defectuoso,Frenos,ALTA,Manual,Generico
SPN,802,3,(Relay Diagonal 1) Controlador del sistema de frenos - Voltaje por encima de lo normal o cortocircuitado a fuente alta,Frenos,ALTA,Manual,Generico
SPN,802,4,(Relay Diagonal 1) Controlador del sistema de frenos - Voltaje por debajo de lo normal o circuito abierto,Frenos,ALTA,Manual,Generico
SPN,803,3,(Relay Diagonal 2) Controlador del sistema de frenos - Voltaje por encima de lo normal o cortocircuitado a fuente alta,Frenos,ALTA,Manual,Generico
SPN,803,4,(Relay Diagonal 2) Controlador del sistema de frenos - Voltaje por debajo de lo normal o circuito abierto,Frenos,ALTA,Manual,Generico
SPN,801,2,(Retarder Control Relay) Controlador del sistema de frenos - Circuito Abierto o Cortocircuito a Tierra,Frenos,ALTA,Manual,Generico
SPN,881,6,Circuito de la lámpara direccional derecha - Corriente por encima de lo normal,Eléctrico,ALTA,Manual,Generico
SPN,810,7,Sensores de velocidad de rueda invertidos en un eje,Frenos,ALTA,Manual,Generico
SPN,810,14,Entrada de señal de velocidad: instrucciones especiales,Frenos,ALTA,Manual,Generico
SPN,241,1,Presión de los neumáticos - Datos válidos pero por debajo del rango de funcionamiento normal - Nivel más severo,Neumáticos,ALTA,Manual,Generico
SPN,788,12,Actuador del embrague electrónico: Dispositivo inteligente o componente defectuoso,Transmisión,ALTA,Manual,Generico
SPN,560,11,No se pudo desenganchar el cambio - Causa principal desconocida,Transmisión,ALTA,Manual,Generico
SPN,751,11,Dispositivo de control de cambios J1939: FMI desconocido,Transmisión,ALTA,Manual,Generico
SPN,769,12,Transmission Range Low Actuator - Dispositivo inteligente o componente defectuoso,Transmisión,ALTA,Manual,Generico
SPN,769,7,No se pudo enganchar el intervalo de cambios: El Sistema mecánico no responde,Transmisión,ALTA,Manual,Generico
SPN,781,7,No se pudo acoplar el cambio: El Sistema mecánico no responde,Transmisión,ALTA,Manual,Generico
SPN,773,1,"Circuito del motor de engranajes - Datos válidos, pero por debajo de los valores",Transmisión,ALTA,Manual,Generico
SPN,772,7,Circuito del motor del riel - El Sistema mecánico no responde,Transmisión,ALTA,Manual,Generico
SID,27,5,Control turbo de geometría variable (VGT) - Ciclo de trabajo excesivo,Motor,ALTA,Manual,Generico
PID,103,0,Sobrevelocidad en el turbo de geometría variable (VTG),Motor,ALTA,Manual,Generico
PID,102,0,Turbo de geometría variable (VTG) no puede generar un impulso suficiente,Motor,ALTA,Manual,Generico
SPN,811,2,"Bombilla de luz de advertencia - Datos erráticos, intermitentes o incorrectos",Eléctrico,ALTA,Manual,Generico
SPN,806,5,Dif 1 - Válvula de control de tracción (TCV) - Corriente debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,806,3,Dif 1 - Válvula de control de tracción (TCV) - Voltaje por encima de lo normal o cortocircuitado a fuente alta,ABS,ALTA,Manual,Generico
SPN,806,4,Dif 1 - Válvula de control de tracción (TCV) - Voltaje por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,807,3,Dif 2 - Válvula de control de tracción (TCV) - Voltaje por encima de lo normal o cortocircuitado a fuente alta,ABS,ALTA,Manual,Generico
SPN,795,5,Válvula moduladora de presión ABS (eje delantero izquierdo) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,795,3,Válvula moduladora de presión ABS (eje delantero izquierdo) - Voltaje por encima de lo normal o cortocircuitado a fuente alta,ABS,ALTA,Manual,Generico
SPN,795,4,Válvula moduladora de presión ABS (eje delantero izquierdo) - Voltaje por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,796,5,Válvula moduladora de presión ABS (eje delantero derecho) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,796,3,Válvula moduladora de presión ABS (eje delantero derecho) - Voltaje por encima de lo normal o cortocircuitado a fuente alta,ABS,ALTA,Manual,Generico
SPN,796,4,Válvula moduladora de presión ABS (eje delantero derecho) - Voltaje por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,797,5,Válvula moduladora de presión ABS (eje motriz izquierdo) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,797,4,Válvula moduladora de presión ABS (eje motriz izquierdo) - Voltaje por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,798,5,Válvula moduladora de presión ABS (eje motriz derecho) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,798,4,Válvula moduladora de presión ABS (eje motriz derecho) - Voltaje por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,799,5,Válvula moduladora de presión ABS (eje intermedio izquierdo) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,800,5,Válvula moduladora de presión ABS (eje intermedio izquierdo) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,1807,12,Ángulo de Dirección - Dispositivo inteligente o componente defectuoso,ABS,ALTA,Manual,Generico
SPN,1807,2,Ángulo de Dirección - Datos erraticos o intermitentes,ABS,ALTA,Manual,Generico
SPN,789,10,Sensor de velocidad de la rueda (eje delantero izquierdo) - Tasa de cambio anormal,ABS,ALTA,Manual,Generico
SPN,789,9,Sensor de velocidad de la rueda (eje delantero izquierdo) - Tasa de actualización anormal,ABS,ALTA,Manual,Generico
SPN,789,5,Sensor de velocidad de la rueda (eje delantero izquierdo) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,789,2,"Sensor de velocidad de la rueda (eje delantero izquierdo) - Datos erráticos, intermitentes o incorrectos",ABS,ALTA,Manual,Generico
SPN,789,1,Sensor de velocidad de la rueda (eje delantero izquierdo) - Datos válidos pero inferiores al rango de operacion normal: nivel más severo,ABS,ALTA,Manual,Generico
SPN,789,7,Sensor de velocidad de la rueda (eje delantero izquierdo) - El Sistema mecánico no responde,ABS,ALTA,Manual,Generico
SPN,789,4,Sensor de velocidad de la rueda (eje delantero izquierdo) - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,ABS,ALTA,Manual,Generico
SPN,790,8,Sensor de velocidad de la rueda (eje delantero derecho) - Frecuencia anormal,ABS,ALTA,Manual,Generico
SPN,790,9,Sensor de velocidad de la rueda (eje delantero derecho) -Tasa de actualización anormal,ABS,ALTA,Manual,Generico
SPN,790,5,Sensor de velocidad de la rueda (eje delantero derecho) - Corriente debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,790,2,"Sensor de velocidad de la rueda (eje delantero derecho) - Datos erráticos, intermitentes o incorrectos",ABS,ALTA,Manual,Generico
SPN,790,1,Sensor de velocidad de la rueda (eje delantero derecho) - Datos válidos pero inferiores al rango de operacion normal: nivel más severo,ABS,ALTA,Manual,Generico
SPN,790,7,Sensor de velocidad de la rueda (eje delantero derecho) - El Sistema mecánico no responde,ABS,ALTA,Manual,Generico
SPN,790,14,Sensor de velocidad de la rueda (eje delantero derecho) - Falla de funcionamiento del sensor de velocidad de la rueda,ABS,ALTA,Manual,Generico
SPN,791,10,Sensor de velocidad de la rueda (eje motriz izquierdo) - Tasa de cambio anormal,ABS,ALTA,Manual,Generico
SPN,791,9,Sensor de velocidad de la rueda (eje motriz izquierdo) - Tasa de actualización anormal,ABS,ALTA,Manual,Generico
SPN,791,12,Sensor de velocidad de la rueda (eje motriz izquierdo) - Dispositivo inteligente o componente defectuoso,ABS,ALTA,Manual,Generico
SPN,791,5,Sensor de velocidad de la rueda (eje motriz izquierdo) - Corriente por debajo de lo normal o circuito abierto,ABS,ALTA,Manual,Generico
SPN,791,2,"Sensor de velocidad de la rueda (eje motriz izquierdo) - Datos erráticos, intermitentes o incorrectos",ABS,ALTA,Manual,Generico
